latitude,longitude,event_date,elevation,slope
29.817026,62.563976,05-01-2014 00:00,514,6.22
31.413411,60.376164,06-03-2011 00:00,942,5.04
28.114746,67.273543,20-03-2010 00:00,742,8.39
30.858995,79.939968,27-09-2010 00:00,4908,38.37
19.406135,97.972193,16-04-2014 00:00,301,23.5
31.50152,94.160879,05-03-2015 00:00,4953,33.48
31.583771,94.561866,20-01-2015 00:00,4421,33.3
20.690679,73.534551,20-08-2008 00:00,200,9.41
20.473015,93.746078,19-04-2008 00:00,390,10.34
36.927607,84.844148,30-01-2014 00:00,4871,26.76
36.628405,76.129114,14-11-2011 00:00,4593,38.19
22.671505,79.451745,31-10-2011 00:00,616,5.19
34.95855,70.961156,09-11-2009 00:00,1513,26.54
25.828187,92.873268,07-10-2007 00:00,98,6.04
32.062388,69.514447,05-06-2009 00:00,1423,14.8
26.790076,66.744338,12-04-2015 00:00,1069,12.38
33.518508,80.608837,10-05-2014 00:00,4923,10.04
30.940939,68.595423,18-05-2012 00:00,1847,25.15
34.987046,70.985267,01-01-2008 00:00,2620,40.01
18.235213,77.368701,14-01-2016 00:00,606,5.36
25.263234,92.770991,24-12-2015 00:00,918,33.06
28.882799,95.115535,30-06-2013 00:00,1743,45.45
33.605321,93.537102,05-11-2015 00:00,4633,7.15
38.265583,74.831417,27-06-2015 00:00,4348,8
34.351813,71.538285,08-11-2011 00:00,499,30.27
28.925311,93.270835,12-08-2008 00:00,4654,32.84
28.959971,96.618947,07-11-2012 00:00,3050,48
28.384235,83.808183,17-01-2015 00:00,1861,19.84
29.002715,66.979579,30-05-2009 00:00,2223,9.77
34.298262,68.82702,08-07-2009 00:00,2286,5.43
0.892336,97.626407,14-05-2008 00:00,394,9.55
33.6162,65.016418,31-07-2007 00:00,2937,25.31
33.526674,97.47222,23-05-2008 00:00,4783,18.46
25.87499,65.437745,26-04-2015 00:00,135,8.02
31.439544,86.240131,02-02-2015 00:00,5431,8.68
31.818804,77.042816,05-04-2011 00:00,1758,43.03
35.530504,87.162362,06-07-2015 00:00,5121,7.51
34.354693,97.648242,19-06-2008 00:00,4749,11.55
32.981876,94.21841,21-01-2010 00:00,4886,18.17
36.202972,95.774094,18-10-2015 00:00,3542,15.86
32.244804,66.274006,26-11-2010 00:00,1601,14.5
29.493856,89.654384,02-06-2010 00:00,4442,32.6
31.505875,85.412175,13-07-2007 00:00,5491,13.24
29.585743,95.874595,12-01-2017 00:00,3542,62.6
24.257043,91.807218,18-10-2011 00:00,52,9.51
27.72818,84.166508,27-05-2011 00:00,784,37.37
38.368521,66.78187,11-10-2012 00:00,1279,6.52
33.560556,65.615491,02-05-2010 00:00,1691,10.45
26.920691,60.425929,02-07-2007 00:00,838,8.96
29.511538,93.944214,23-12-2013 00:00,4722,40.28
26.650112,94.498205,21-04-2017 00:00,285,8.55
30.889806,84.158742,28-09-2013 00:00,4658,11.74
32.196075,82.243488,19-07-2007 00:00,4703,12.75
7.263475,80.880891,03-06-2012 00:00,638,15.46
34.710433,68.604416,05-09-2008 00:00,3145,37.24
34.869237,68.923564,30-01-2009 00:00,3313,23.75
36.156947,97.982725,19-06-2010 00:00,3464,17.57
38.624297,66.405223,07-08-2007 00:00,692,11.78
27.731989,87.520468,27-10-2009 00:00,4092,33.1
27.414063,64.885472,20-02-2007 00:00,1425,5.28
36.212264,80.292854,06-06-2007 00:00,3302,21.45
27.953245,92.992529,09-02-2008 00:00,2641,29.03
28.989818,83.394771,01-02-2011 00:00,5526,40.9
23.871497,84.745749,29-04-2014 00:00,539,9.29
30.231731,93.369768,21-04-2013 00:00,3998,45.77
34.69468,79.170532,25-06-2010 00:00,5415,9.3
38.674876,68.507412,27-08-2011 00:00,1791,32.11
21.720449,92.896478,23-03-2007 00:00,452,14.92
32.93042,92.143796,21-04-2017 00:00,5359,19.9
33.759112,80.093157,28-09-2008 00:00,4849,15.84
25.594725,90.395942,25-01-2009 00:00,741,9.68
35.349644,67.461721,13-11-2011 00:00,2392,19.12
9.631386,76.765868,12-10-2012 00:00,72,5.59
35.777317,82.368161,10-03-2012 00:00,5185,12.97
23.417919,97.10684,22-06-2014 00:00,868,27.29
36.860517,85.176086,12-12-2012 00:00,5343,21.97
20.049328,83.938522,25-02-2011 00:00,713,9.96
26.975732,65.426601,24-07-2013 00:00,979,6.55
17.601242,73.919493,09-02-2017 00:00,1033,17.16
35.951328,97.478239,10-09-2007 00:00,3253,25.78
28.126284,94.214766,13-09-2016 00:00,1421,32.89
37.265668,97.913415,09-06-2008 00:00,3555,24.81
29.595105,80.120792,02-03-2010 00:00,1317,27.27
37.359721,73.343226,06-04-2010 00:00,4496,7.4
18.907518,83.577391,01-03-2007 00:00,217,16.23
23.560911,82.319682,01-03-2015 00:00,714,6.83
36.498075,65.849666,09-02-2010 00:00,493,19.65
37.493116,81.844822,31-08-2010 00:00,1351,21.17
28.280343,89.912645,29-11-2012 00:00,4821,15.49
35.91073,66.13592,02-05-2012 00:00,1414,14.45
30.394446,62.716849,05-01-2009 00:00,650,6.69
35.784972,68.211057,14-02-2017 00:00,3311,13.02
34.965949,95.676942,01-10-2015 00:00,4564,13.21
25.549796,93.758498,12-04-2015 00:00,1076,22.01
33.682652,97.560282,24-02-2008 00:00,4521,8.1
35.591381,75.356764,08-09-2011 00:00,2451,35.36
36.899029,88.407954,19-08-2012 00:00,4579,8.64
18.959664,73.486386,22-12-2016 00:00,696,10
21.506159,78.172859,27-03-2012 00:00,495,6.53
23.817566,73.513897,08-05-2011 00:00,360,14.81
31.687556,82.648177,24-08-2009 00:00,5245,23.68
19.550658,96.928854,19-01-2017 00:00,1440,14.94
30.07202,85.272779,11-05-2010 00:00,5645,23.53
34.541207,72.98214,04-10-2015 00:00,1384,15.64
29.363896,64.294375,02-11-2011 00:00,1506,29.31
38.196762,71.047756,27-06-2007 00:00,3088,38.26
30.134993,60.771596,25-03-2009 00:00,821,6.37
35.444377,70.387704,28-05-2011 00:00,2891,21.65
23.304409,96.73789,07-02-2011 00:00,155,11.13
32.669448,80.716197,02-01-2008 00:00,5063,18.39
34.749034,73.665674,22-09-2009 00:00,3432,34.35
34.964478,75.889282,27-06-2009 00:00,4799,27.2
30.383919,80.866112,27-04-2008 00:00,4778,31.01
23.591371,74.733142,22-06-2015 00:00,392,6.64
35.009501,74.484488,01-07-2012 00:00,3958,48.58
32.18007,87.953941,26-05-2010 00:00,5334,27.59
33.388132,76.610483,03-10-2015 00:00,4837,8.86
32.803609,66.719338,31-12-2014 00:00,3293,18.54
31.923666,93.760819,28-02-2009 00:00,4480,20.3
29.048857,86.692415,25-11-2007 00:00,5081,13.13
35.805243,96.295544,30-07-2013 00:00,4167,7.19
35.720578,75.347555,08-01-2015 00:00,4366,37.6
35.51813,70.631879,29-07-2008 00:00,4742,14.8
35.267268,62.888747,15-04-2007 00:00,647,12.86
36.626883,71.722704,02-05-2016 00:00,4261,40.9
32.459373,79.556469,28-03-2011 00:00,5097,25.8
25.51723,70.334651,17-10-2012 00:00,117,6.51
32.295939,78.380979,26-07-2017 00:00,4611,61.44
24.058389,83.773407,28-03-2008 00:00,286,7.55
30.625233,95.109186,13-04-2017 00:00,5065,9.42
28.921055,94.293278,03-12-2014 00:00,2382,13.42
32.531161,64.957467,06-04-2007 00:00,1348,25.24
17.537657,81.695255,31-07-2008 00:00,520,16.33
35.570258,71.988034,29-10-2012 00:00,3714,40.77
26.609307,60.588674,08-09-2007 00:00,1068,6.53
24.540508,93.325855,01-11-2009 00:00,925,25.34
36.306026,74.244973,22-12-2016 00:00,4177,28.29
28.847192,94.929756,26-02-2017 00:00,1677,24.29
27.962968,91.518394,02-05-2009 00:00,5024,18.13
16.976315,77.073858,14-03-2013 00:00,466,11.33
37.188441,72.60278,11-02-2012 00:00,5579,41.02
36.206626,93.99286,21-04-2017 00:00,4114,41.03
31.845038,80.599338,08-03-2010 00:00,5348,9
35.064375,78.595101,27-12-2015 00:00,5799,27.78
28.97361,65.956093,22-08-2008 00:00,1636,10.94
35.373265,68.113955,24-07-2008 00:00,2395,23.98
17.510364,97.7348,22-02-2010 00:00,258,38.55
37.156546,76.301524,13-07-2014 00:00,3314,72.11
21.263901,93.706671,08-04-2009 00:00,1599,31.84
37.919268,91.846647,06-09-2009 00:00,2872,23.32
19.859566,96.090998,25-10-2008 00:00,170,8.51
26.07256,94.572,14-11-2013 00:00,1497,34.53
38.195875,69.583094,15-10-2007 00:00,985,17.55
26.008567,97.900834,02-03-2016 00:00,791,15.85
26.319853,95.406632,28-07-2014 00:00,1037,39.45
20.089622,84.44954,14-04-2010 00:00,193,6.8
32.218425,86.037995,29-06-2009 00:00,4562,6.02
29.024933,81.488898,16-03-2008 00:00,1352,21.33
35.813239,94.452835,19-04-2015 00:00,4379,18.32
29.538965,90.359089,02-05-2013 00:00,5137,7.44
25.726777,90.464788,16-02-2013 00:00,257,17.14
33.00726,96.808905,04-04-2017 00:00,4577,14.4
24.633285,83.837838,19-10-2013 00:00,571,9.63
28.963077,89.58589,23-05-2014 00:00,4299,19.64
22.44545,84.706717,11-01-2012 00:00,289,10.22
22.118475,96.364382,28-04-2008 00:00,859,35.16
34.57526,78.515105,07-01-2015 00:00,5806,46.75
38.737078,72.09092,23-05-2013 00:00,3416,19.49
20.291387,76.879824,02-08-2011 00:00,483,8.39
27.875362,70.717704,28-06-2008 00:00,146,9.96
18.532583,73.097828,14-01-2008 00:00,59,10.47
29.305633,94.9882,09-04-2015 00:00,3484,34.18
33.677841,89.02261,30-09-2014 00:00,5411,8.18
36.760057,74.150142,30-09-2016 00:00,4377,8.97
27.071789,92.533979,03-08-2012 00:00,714,7.68
14.26016,74.762545,09-02-2014 00:00,469,8.32
31.887875,79.680776,29-04-2017 00:00,4459,9.52
29.590325,94.60959,31-07-2013 00:00,4551,26.1
13.200672,80.081209,26-08-2017 00:00,23,6.28
28.473437,64.056505,27-08-2008 00:00,1039,8.14
21.760612,77.610447,22-06-2008 00:00,584,8.65
27.941136,91.00909,29-06-2016 00:00,4012,21.56
19.680138,80.070167,04-01-2008 00:00,222,5.39
36.111198,75.00468,15-04-2009 00:00,4083,11.5
31.963913,84.127954,01-01-2013 00:00,4601,7.32
36.276024,96.092108,23-06-2011 00:00,3627,26.81
21.542848,75.870947,20-04-2013 00:00,645,8.09
28.79129,95.054944,04-09-2014 00:00,3194,24.41
36.031645,84.336548,20-04-2011 00:00,5195,12.36
32.42304,76.719418,27-01-2008 00:00,3382,42.74
37.937137,91.598444,10-09-2009 00:00,3368,5.94
20.686195,96.669342,24-09-2009 00:00,1263,7.61
28.976419,88.075302,25-04-2017 00:00,5017,9.41
27.439147,85.67762,18-01-2017 00:00,1721,33.87
31.963935,81.814543,20-04-2012 00:00,4911,18.3
24.178487,70.371984,13-07-2011 00:00,4,5.12
29.6118,69.303228,31-10-2010 00:00,1252,27.49
33.280152,92.432414,04-03-2016 00:00,5037,10.1
28.24229,86.505928,23-04-2012 00:00,5635,11.87
36.182782,78.569399,29-03-2017 00:00,3980,8.59
37.51706,96.378717,03-02-2016 00:00,3664,10
10.155735,76.462624,30-11-2008 00:00,15,5.17
30.606599,80.195019,31-12-2013 00:00,5381,21.71
20.715195,94.205997,06-03-2016 00:00,312,13.1
27.864352,88.828949,26-08-2016 00:00,4519,5.81
27.182939,88.624683,12-01-2007 00:00,614,28.64
30.005781,93.351885,23-02-2009 00:00,4860,16.06
35.559515,64.166173,12-01-2011 00:00,1497,11.11
35.809025,91.120715,29-07-2011 00:00,5061,6.45
37.695701,96.880291,10-04-2013 00:00,4664,5.43
35.03892,71.451634,27-04-2012 00:00,2628,35.89
27.933338,62.627544,03-07-2013 00:00,644,5.54
25.970022,90.370681,18-06-2012 00:00,130,7.94
31.559079,91.197072,16-09-2016 00:00,4991,10.38
38.494906,97.787724,03-08-2012 00:00,4805,10.37
20.739225,79.124911,16-09-2007 00:00,259,13.05
19.858529,96.703707,01-06-2016 00:00,908,29.34
22.168165,77.804066,07-10-2008 00:00,482,5.36
36.438226,93.36979,21-04-2016 00:00,3414,27.6
25.75129,63.342199,02-08-2014 00:00,220,5.15
30.040986,67.159378,25-07-2010 00:00,2027,6.28
36.001815,64.105036,02-08-2012 00:00,800,25.17
25.453925,89.892605,25-07-2016 00:00,37,8.9
36.616587,88.66633,24-11-2016 00:00,4858,13.55
32.199783,88.300803,18-10-2015 00:00,4784,5.23
28.766726,76.935382,01-02-2016 00:00,219,13.74
30.755994,80.291311,21-09-2015 00:00,4839,37.3
38.845391,67.472624,25-06-2012 00:00,3748,18.06
24.946518,73.184334,26-07-2012 00:00,372,19.39
33.800998,79.570698,18-06-2007 00:00,5016,23.98
30.788541,93.535318,10-07-2009 00:00,5589,12.24
31.273392,65.855257,10-04-2011 00:00,1141,5.35
28.971148,80.830533,12-06-2013 00:00,937,25.44
32.327093,93.175083,24-04-2013 00:00,4862,23.17
27.162936,66.451411,23-10-2013 00:00,1124,5.34
36.964832,84.374216,23-10-2012 00:00,3656,38.35
36.338783,82.735003,08-10-2012 00:00,3606,55.25
32.355266,94.650363,01-09-2010 00:00,4969,17.58
35.357188,68.103887,26-05-2011 00:00,2345,24.74
35.912401,78.873388,29-09-2016 00:00,5234,13.43
33.567864,81.91354,30-07-2007 00:00,5380,32.54
35.971621,90.444694,28-03-2014 00:00,4931,5.74
34.078673,69.362347,28-02-2013 00:00,3511,28.24
33.370265,76.885925,19-09-2014 00:00,4632,42.81
32.738867,69.054369,12-10-2015 00:00,2412,7.06
32.894074,93.013354,11-01-2011 00:00,5479,22.77
29.888954,97.791008,04-05-2016 00:00,4813,27.41
32.897315,70.164808,16-05-2017 00:00,1068,12.94
33.655691,75.799117,07-09-2010 00:00,2424,31.48
27.355814,90.168812,10-06-2008 00:00,2821,21.44
32.218216,80.089174,19-07-2014 00:00,5254,29.41
22.344955,84.680292,06-12-2015 00:00,274,10.56
30.651321,77.970139,18-08-2017 00:00,1810,27.58
32.885598,69.336664,16-06-2009 00:00,2104,17.93
37.251203,87.084561,11-11-2014 00:00,4297,16.97
28.87653,94.204261,04-08-2016 00:00,3112,38.89
30.181847,61.081758,25-09-2013 00:00,472,5.62
22.279199,86.47882,17-06-2011 00:00,350,10.64
32.073186,96.767045,28-09-2016 00:00,3605,16.76
35.162927,77.989425,15-08-2012 00:00,5398,28.92
28.470103,95.429523,09-03-2011 00:00,1837,30.01
31.353633,87.663273,07-07-2009 00:00,5019,11.56
32.524328,76.99262,21-10-2010 00:00,3639,38.24
37.622898,95.756167,26-11-2011 00:00,3883,8.97
21.968461,94.323364,21-10-2016 00:00,748,16.96
31.16674,84.472023,25-09-2011 00:00,4765,16.49
23.521077,97.744327,12-07-2016 00:00,852,6.2
32.146874,93.1882,13-01-2007 00:00,4821,9.22
17.653165,97.965076,11-06-2010 00:00,874,18.24
38.166397,67.984346,17-09-2011 00:00,527,11.63
28.902458,94.508643,18-02-2017 00:00,2559,37.49
31.617538,67.667094,13-01-2017 00:00,2324,7.17
33.463619,86.761659,02-05-2007 00:00,6020,31.58
27.200442,90.810103,29-08-2014 00:00,2118,42.91
34.874963,73.350683,10-06-2009 00:00,3903,35.66
34.17655,78.496472,15-01-2012 00:00,5529,24.17
24.721305,70.768583,27-07-2014 00:00,74,14.14
18.277008,73.306559,06-10-2014 00:00,30,8.62
28.968866,94.182194,06-03-2016 00:00,3793,19.67
30.160634,90.435867,19-11-2011 00:00,5050,32.31
33.392693,71.42986,05-09-2016 00:00,446,5.57
32.377423,77.71507,31-03-2011 00:00,5439,8.28
33.563687,64.410371,17-06-2011 00:00,2558,20.47
19.911394,84.215143,10-06-2011 00:00,741,17.06
31.427266,77.334573,01-09-2017 00:00,2060,16.31
31.477749,83.445317,10-07-2012 00:00,5176,5.95
37.149043,96.156308,24-05-2015 00:00,3357,13.57
34.963572,71.860726,09-01-2008 00:00,1350,15.99
3.837817,97.948999,17-02-2014 00:00,776,39.82
21.296794,76.748077,21-04-2017 00:00,403,7.73
30.191483,92.983893,26-07-2013 00:00,5203,27.98
3.809807,97.256315,06-05-2009 00:00,2752,10.74
35.035351,66.098204,22-01-2014 00:00,3218,33.81
19.236496,95.664971,11-02-2013 00:00,218,11.23
36.850253,79.268188,23-02-2017 00:00,2655,37.92
31.726087,65.47069,29-07-2015 00:00,1253,15.22
33.108431,89.911412,05-11-2008 00:00,4933,10.57
37.914217,96.318969,12-06-2015 00:00,4212,12.08
27.711834,90.958517,09-07-2013 00:00,4183,25.88
29.306857,90.701422,04-05-2013 00:00,3636,7.52
33.544565,84.21549,13-04-2012 00:00,5285,13.86
34.872446,84.624636,12-06-2013 00:00,5280,9.19
29.499662,84.739395,24-01-2016 00:00,5067,20.66
33.14395,72.855523,06-10-2014 00:00,430,6.01
35.242176,69.992844,31-05-2011 00:00,4290,37.06
30.098618,94.764086,20-07-2012 00:00,5333,44.41
37.064715,72.516326,04-03-2014 00:00,4672,40.73
38.16377,76.502487,23-07-2009 00:00,2553,13.25
19.787071,83.086811,14-12-2007 00:00,389,6.39
33.717463,70.616917,25-07-2012 00:00,2465,33.59
17.847751,81.913014,09-03-2015 00:00,977,26.2
38.537016,71.152914,28-02-2013 00:00,3807,11.24
21.671541,93.929637,12-10-2014 00:00,763,13.05
30.239529,81.402262,04-09-2015 00:00,5572,21.23
33.086759,96.854615,28-07-2017 00:00,4151,30.03
33.212757,82.187987,12-05-2010 00:00,5090,13.68
20.614787,97.375111,02-02-2011 00:00,1723,28.2
33.1976,69.342282,25-04-2016 00:00,2330,25.13
35.64948,70.585373,18-04-2010 00:00,4257,5.83
26.185479,97.217526,25-12-2013 00:00,2037,22.36
28.273048,74.784394,05-12-2007 00:00,303,5.81
37.610266,70.372549,22-06-2008 00:00,1753,41.33
38.352411,69.687608,18-09-2012 00:00,1105,17.2
35.049229,74.956028,19-06-2009 00:00,4341,38.44
27.577538,78.075611,07-04-2010 00:00,172,5
30.267937,92.505089,11-03-2012 00:00,5155,40.15
27.961072,97.518036,16-08-2007 00:00,2662,40.26
28.518394,97.94307,16-09-2014 00:00,4320,22.49
37.3549,63.6504,01-12-2011 00:00,287,5.07
34.381542,68.138039,05-11-2014 00:00,3360,20.83
24.102033,97.512367,02-12-2010 00:00,1143,21.88
33.834942,74.24953,23-07-2011 00:00,2210,28.22
29.292688,87.694796,15-08-2009 00:00,4935,13.25
30.647097,97.777722,26-03-2008 00:00,4092,36.48
20.261613,82.916659,04-04-2009 00:00,242,7.16
34.677301,76.792741,06-11-2016 00:00,5460,47.92
29.170231,82.790434,15-05-2008 00:00,5061,14.72
30.359099,78.606162,17-01-2010 00:00,1215,24.51
29.459603,81.220227,06-04-2008 00:00,2599,37.21
21.463311,82.764601,16-01-2009 00:00,363,7.1
30.712214,94.951711,20-08-2011 00:00,5095,25.34
34.240687,73.161538,12-12-2008 00:00,1010,35.34
34.310536,82.522535,02-02-2016 00:00,5120,5.7
36.237946,69.439886,02-03-2015 00:00,4119,49.05
28.026854,90.059943,07-12-2016 00:00,4821,34.49
35.705104,68.209517,23-06-2017 00:00,3193,15.97
28.943952,80.477028,28-09-2016 00:00,375,15.51
32.569774,89.708241,29-06-2008 00:00,5211,9.87
36.282468,78.881841,07-04-2008 00:00,4856,6.39
33.007104,91.466414,09-04-2011 00:00,5107,8.38
34.584828,73.873277,26-10-2016 00:00,2195,39.09
28.15308,85.367635,14-10-2010 00:00,1729,43.65
21.706722,96.977734,12-11-2014 00:00,927,27.85
28.611605,96.413295,07-02-2007 00:00,3827,31.61
11.636674,77.351535,07-12-2013 00:00,985,30.44
29.649988,79.773983,25-01-2015 00:00,1681,37.66
20.428317,96.742101,09-12-2011 00:00,1468,23.04
24.921183,95.866254,09-02-2014 00:00,625,19.99
34.162917,82.101481,03-04-2008 00:00,5833,12.64
23.840692,91.608224,24-10-2015 00:00,66,9.29
35.567536,75.849954,07-07-2007 00:00,5076,8.08
18.296268,97.095654,04-12-2016 00:00,691,15.11
35.024048,65.571247,04-01-2008 00:00,2106,56.33
29.249009,91.305231,27-07-2016 00:00,4046,21.44
25.042717,97.795142,25-04-2008 00:00,1808,21.41
17.368854,77.613435,11-07-2017 00:00,528,5.13
27.096662,71.052686,16-02-2015 00:00,167,7.67
18.185033,97.773078,26-08-2008 00:00,399,21.43
33.121122,94.526052,23-09-2010 00:00,4577,15.61
28.213666,67.060354,10-11-2008 00:00,1375,44.86
30.324998,89.195173,14-09-2009 00:00,5400,26.96
38.747289,95.921281,13-01-2007 00:00,4522,17.53
37.938447,75.843159,10-10-2010 00:00,4407,36.16
30.582964,62.370442,22-10-2014 00:00,547,8.96
30.057399,80.144857,29-09-2008 00:00,2204,13.43
35.12184,74.799808,11-06-2016 00:00,2828,25.43
12.002196,76.087954,05-10-2008 00:00,882,5.07
29.622752,82.063997,24-03-2011 00:00,2967,57.49
36.562118,78.832173,19-09-2016 00:00,3524,12.59
21.593702,97.421505,22-03-2012 00:00,1916,31.57
33.757741,63.673308,11-06-2012 00:00,2426,37.48
23.450971,78.965417,20-12-2008 00:00,486,7.05
23.10739,93.854557,12-08-2015 00:00,1031,18.39
34.117811,83.619349,27-05-2011 00:00,5049,16.07
32.911903,95.605577,29-07-2010 00:00,4458,37.47
34.402511,95.618365,25-06-2014 00:00,4415,9.46
26.704763,63.51766,19-11-2012 00:00,860,5.99
35.662055,68.073785,07-12-2009 00:00,3315,27.29
33.428557,91.929341,14-11-2011 00:00,4783,6.69
38.978724,94.917542,18-01-2012 00:00,3307,5.66
14.296734,76.410778,27-06-2016 00:00,791,12.53
14.058048,74.709573,06-08-2010 00:00,252,18.46
31.696904,92.469595,20-02-2017 00:00,4758,16.15
34.758508,65.392438,21-10-2016 00:00,2738,14.46
30.009876,64.162167,20-07-2014 00:00,1101,6.54
32.697114,68.725484,30-03-2013 00:00,2710,12.16
31.420019,93.187433,25-03-2012 00:00,4848,26.45
37.256857,76.969312,06-11-2015 00:00,2643,23.69
33.37949,63.237911,10-12-2010 00:00,1483,15.27
30.287387,81.108474,16-01-2014 00:00,4119,5.48
29.268201,68.433102,03-12-2016 00:00,568,21.27
35.950837,76.648916,11-10-2008 00:00,5516,67.78
29.594008,68.670765,26-05-2013 00:00,1130,10.17
27.115182,76.216168,19-04-2012 00:00,491,15.87
29.675602,82.686967,03-12-2007 00:00,4025,52.75
38.231493,68.669983,03-11-2008 00:00,908,12.19
33.967893,78.358183,19-01-2017 00:00,4961,40.45
30.56428,81.90401,28-01-2007 00:00,5439,34.01
32.457835,84.409482,13-10-2007 00:00,4950,6.33
4.725784,97.076669,10-09-2013 00:00,780,6.52
4.889515,95.881148,18-10-2008 00:00,387,14.15
31.266935,87.318997,06-07-2017 00:00,5032,32.23
21.658741,97.92451,03-03-2011 00:00,1236,17.36
34.595535,97.133795,31-07-2011 00:00,4531,5.05
35.474172,94.190285,10-05-2011 00:00,4851,11.43
37.617856,66.426242,29-04-2013 00:00,651,6.19
23.303767,90.333748,07-11-2008 00:00,10,6.48
34.97197,76.453094,20-04-2009 00:00,4686,25.9
36.066688,95.246733,11-03-2014 00:00,4784,30.48
23.738644,97.375698,31-05-2012 00:00,1538,16.31
38.384356,94.317823,07-04-2013 00:00,3100,20.72
25.673172,64.705866,08-07-2007 00:00,335,10.55
29.32598,62.628033,24-09-2015 00:00,1080,7.74
37.176002,78.120173,25-02-2010 00:00,2136,11.44
35.680701,61.722235,14-11-2016 00:00,534,9.06
28.151717,83.363484,04-05-2009 00:00,2087,5.37
33.310878,92.920503,01-02-2017 00:00,4970,6.79
24.513964,96.868533,23-02-2007 00:00,281,11.24
28.28023,90.65106,27-12-2011 00:00,6302,50.64
32.784613,73.411244,01-11-2011 00:00,252,16.31
25.474174,70.444316,28-12-2010 00:00,125,5.21
29.954402,60.28706,14-09-2009 00:00,1394,5.44
32.560114,94.610808,08-07-2014 00:00,4883,9.67
25.809474,90.503831,17-12-2007 00:00,195,13.79
28.759622,82.294666,15-08-2015 00:00,1177,38.17
24.191402,96.233723,09-10-2013 00:00,495,20.93
36.600615,73.636988,05-09-2016 00:00,4567,8.75
32.275275,94.054708,21-08-2014 00:00,5036,11.19
30.586035,96.171947,08-08-2008 00:00,4930,32.28
18.117092,82.297536,06-07-2009 00:00,699,21.83
21.883012,97.188021,29-04-2010 00:00,715,6.61
32.30775,80.947819,26-06-2008 00:00,5331,36.43
20.21035,94.315307,13-06-2014 00:00,220,10.05
37.246925,73.854033,22-04-2010 00:00,4911,11.19
5.046657,96.408447,04-06-2016 00:00,881,27.58
17.717423,81.983948,16-10-2011 00:00,483,14.57
35.701815,76.809146,04-04-2012 00:00,5118,33.83
34.239844,73.995945,09-10-2008 00:00,3543,14.46
4.495933,96.916579,31-01-2010 00:00,1252,25.46
28.359652,94.975968,06-02-2016 00:00,1071,37.4
18.185939,80.675318,30-12-2015 00:00,57,6.66
37.949167,69.23613,04-10-2014 00:00,880,8.27
